ItemName	ItemURL	PriceData	Rating	RatingCount
Intel Pentium Gold G-6400 Desktop Processor 2 Cores 4.0 GHz LGA1200 (Intel 400 Series chipset) 58W (BX80701G6400)	/Intel-Pentium-Desktop-Processor-BX80701G6400/dp/B086MHSH2Z/ref=sr_1_820?dchild=1&qid=1612855681&s=pc&sr=1-820	$64.99	4.7 out of 5 stars	52
ASUS XONAR SE 5.1 Channel 192kHz/24-bit Hi-Res 116dB SNR PCIe Gaming Sound Card with Windows 10 Compatibility	/ASUS-XONAR-SE-Channel-Compatibility/dp/B07HCX1NY9/ref=sr_1_821?dchild=1&qid=1612855681&s=pc&sr=1-821		4.2 out of 5 stars	2,191
Fledging 1TB Feather M13-S PCIe NVMe Gen 3.0x4 SSD Upgrade – DIY kit & OS included – compatible with Apple MacBook Air (2013-2015) & Pro (2013-2016), Mac Mini (2013) & Pro (2014), iMac (2013-2019)	/Fledging-Feather-M13-SSD-Toolkit/dp/B07QY9WP1X/ref=sr_1_822?dchild=1&qid=1612855681&s=pc&sr=1-822	$153.99	4.4 out of 5 stars	345
Mirabox USB3.0 4K HDMI Video Capture Card, 1080P 60FPS HD Game Capture Device Cam Link with HDMI Passthrough Work with Xbox PS4 Nintendo Switch DSLR for OBS Twitch Game Live Streaming and Recording	/Mirabox-Passthrough-Nintendo-Streaming-Recording/dp/B08QJ84JNP/ref=sr_1_823?dchild=1&qid=1612855681&s=pc&sr=1-823	$42.99	4.0 out of 5 stars	19
Noctua NF-A14 PWM, Premium Quiet Fan, 4-Pin (140mm, Brown)	/Noctua-NF-A14-PWM-Premium-Cooling/dp/B00CP6QLY6/ref=sr_1_824?dchild=1&qid=1612855681&s=pc&sr=1-824	$21.95 $28.99	4.9 out of 5 stars	2,964
"SmartiPi Touch 2 - Case for The Official Raspberry Pi 7"" Touchscreen Display - with Cooling Fan"	/SmartiPi-Touch-Official-Raspberry-Touchscreen/dp/B07WXK38YM/ref=sr_1_825?dchild=1&qid=1612855681&s=pc&sr=1-825	$27.99	4.6 out of 5 stars	578
ASUS Prime Z490-P LGA 1200 (Intel 10th Gen) ATX Motherboard (Dual M.2, DDR4 4600, 1 Gb Ethernet, USB 3.2 Gen 2 USB Type-A, Thunderbolt 3 Support, Aura Sync RGB)	/ASUS-Prime-Z490-P/dp/B07ZT3F95V/ref=sr_1_826?dchild=1&qid=1612855681&s=pc&sr=1-826		4.5 out of 5 stars	192
"Western Digital 1TB WD Red SA500 NAS 3D NAND Internal SSD - SATA III 6 Gb/s, 2.5""/7mm, Up to 560 MB/s - WDS100T1R0A"	/Red-SA500-NAS-NAND-Internal/dp/B07YFG3R5N/ref=sr_1_827?dchild=1&qid=1612855681&s=pc&sr=1-827	$134.99 $142.99	4.8 out of 5 stars	344
ASUS Hyper M.2 X16 PCIe 3.0 X4 Expansion Card V2 Supports 4 NVMe M.2 (2242/2260/2280/22110) Upto 128 Gbps for Intel VROC and AMD Ryzen Threadripper NVMe Raid	/ASUS-M-2-X16-V2-Threadripper/dp/B07NQBQB6Z/ref=sr_1_828?dchild=1&qid=1612855681&s=pc&sr=1-828	$51.99 $54.99	4.3 out of 5 stars	441
External Blu Ray DVD Drive 3D,Bluray Disc USB 3.0 Burner Reader Slim BD CD DVD RW ROM Writer Player for iMac PC Laptop MacOS Windows 7 8 10 XP	/External-Bluray-Burner-Reader-Windows/dp/B08NWSWMS8/ref=sr_1_829?dchild=1&qid=1612855681&s=pc&sr=1-829	$89.99	4.6 out of 5 stars	39
VersionTECH. USB C Type-c Ultra Slim External DVD Drive/Burner/Optical Drive CD RW DVD RW Superdrive Disc Duplicator Compatible with Mac MacBook Pro Air iMac and Laptop	/VersionTECH-External-Superdrive-Duplicator-Compatible/dp/B01LAC7VVM/ref=sr_1_830?dchild=1&qid=1612855681&s=pc&sr=1-830	$28.39	4.0 out of 5 stars	3,075
GIGABYTE AORUS RGB AIO Liquid Cooler 360, 360mm Radiator, Triple 120mm Windforce PWM Fans, Customizable Full Color LCD Display, Advanced RGB Lighting and Control, Intel 115X/2066, AMD AM4, TR4	/Liquid-Cooler-360-Windforce-Customizable/dp/B07YZ26VVQ/ref=sr_1_833?dchild=1&qid=1612855681&s=pc&sr=1-833	$229.99	4.3 out of 5 stars	279
Pioneer 3D NAND External SSD(240 GB)-Portable Solid State Drive USB 3.1 Gen 1 (APS-XS03-240)	/Pioneer-External-Portable-Solid-APS-XS03-240/dp/B07PXCYCX1/ref=sr_1_834?dchild=1&qid=1612855681&s=pc&sr=1-834	$38.99	4.7 out of 5 stars	1,115
COOCAT CC-04 Custom Mod Sleeved Cable, Braided 18AWG ATX EPS PCI-E Cable Extension Kit with Combs for CPU GPU Power Supply Unit, 30CM (White)	/Sleeved-Braided-Extension-Modular-Supply/dp/B085Y2RHG7/ref=sr_1_835?dchild=1&qid=1612855681&s=pc&sr=1-835	$21.99	4.5 out of 5 stars	405
G-Technology 6TB G-Drive with Thunderbolt 3 and USB-C Desktop External Hard Drive, Silver - 0G10491	/G-Technology-G-Drive-Thunderbolt-Desktop-External/dp/B07YM4KT32/ref=sr_1_836?dchild=1&qid=1612855681&s=pc&sr=1-836	$349.95	4.4 out of 5 stars	79
OWC 1.0TB Aura Pro X2 SSD for MacBook Air (Mid 2013-2017), and MacBook Pro (Retina, Late 2013 - Mid 2015) Computers (OWCS3DAPT4MB10)	/OWC-1-0TB-MacBook-2013-2017-Retina/dp/B07QDPD1XY/ref=sr_1_837?dchild=1&qid=1612855681&s=pc&sr=1-837	$229.00	4.4 out of 5 stars	1,266
Raspberry Pi 4 Model B Official PSU, USB-C, 5.1V, 3A, US Plug, Black SC0218 Pi Accessory (KSA-15E-051300HU)	/Raspberry-Model-Official-SC0218-Accessory/dp/B07W8XHMJZ/ref=sr_1_838?dchild=1&qid=1612855681&s=pc&sr=1-838	$11.80	4.8 out of 5 stars	640
GIM KB-24 RGB Case Fans, 3 Pack 120mm Quiet Computer Cooling PC Fans, Music Rhythm 5V ARGB Addressable Motherboard SYNC/RC Controller, Colorful Cooler Speed Adjustable with Fan Control Hub	/GIM-Addressable-Motherboard-Controller-Adjustable/dp/B088TGMGP9/ref=sr_1_839?dchild=1&qid=1612855681&s=pc&sr=1-839		4.5 out of 5 stars	318
darkFlash DLM21 MESH Micro ATX Mini ITX Tower MicroATX White Computer Case with Door Opening Tempered Glass Side Panel & Mesh Front Panel	/darkFlash-MicroATX-Computer-Opening-Tempered/dp/B082LZ844J/ref=sr_1_840?dchild=1&qid=1612855681&s=pc&sr=1-840	$54.99	4.7 out of 5 stars	3,541
Miuzei Raspberry Pi 4 Touchscreen with Case & Fan, 4 inch IPS Touch Screen LCD Display, 800x480 HDMI Monitor for RPI 4b 8gb / 4gb / 2gb with Touch Pen, Heatsinks (Support Raspbian/Kali/Octopi/Ubuntu)	/Miuzei-Raspberry-Full-Angle-Heatsinks-Raspbian/dp/B07XBVF1C9/ref=sr_1_841?dchild=1&qid=1612855681&s=pc&sr=1-841	$34.99 $36.99	4.1 out of 5 stars	478
Sabrent USB 3.0 Sharing Switch for Multiple Computers and Peripherals LED Device Indicators (USB-SW30)	/Sabrent-Computers-Peripherals-Indicators-USB-SW30/dp/B074TYDJK2/ref=sr_1_842?dchild=1&qid=1612855681&s=pc&sr=1-842	$14.99	4.4 out of 5 stars	967
PNY GeForce RTX 3060 Ti 8GB Uprising Dual Fan Graphics Card	/PNY-GeForce-3060-Uprising-Graphics/dp/B08NW5HNYW/ref=sr_1_843?dchild=1&qid=1612855681&s=pc&sr=1-843		3.6 out of 5 stars	9
Intel Core i5-8400 Desktop Processor 6 Cores up to 4.0 GHz LGA 1151 300 Series 65W	/Intel-i5-8400-Desktop-Processor-Cores/dp/B0759FGJ3Q/ref=sr_1_844?dchild=1&qid=1612855681&s=pc&sr=1-844	$194.98 $205.00	4.8 out of 5 stars	2,272
Noctua NH-D15S, Premium Dual-Tower CPU Cooler with NF-A15 PWM 140mm Fan (Brown)	/Noctua-NH-D15S-Premium-Dual-Tower-Cooler/dp/B00XUVGLEU/ref=sr_1_843?dchild=1&qid=1612855685&s=pc&sr=1-843	$101.35	4.9 out of 5 stars	1,202
MSI Gaming GeForce GTX 1660 Ti 192-bit HDMI/DP 6GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1660 TI GAMING X 6G)	/MSI-GeForce-GTX-1660-Ti/dp/B07N825Y1L/ref=sr_1_844?dchild=1&qid=1612855685&s=pc&sr=1-844		4.7 out of 5 stars	739
Arctic Silver 5 Thermal Compound (Pack of 2)	/Arctic-Silver-Thermal-Compound-Pack/dp/B00LT0ZWJE/ref=sr_1_845?dchild=1&qid=1612855685&s=pc&sr=1-845	$10.99 $15.99	4.8 out of 5 stars	1,879
ASUS GeForce GTX 1660 Overclocked 6GB Phoenix Fan Edition HDMI DP DVI Graphics Card (PH-GTX1660-O6G)	/ASUS-GeForce-Overclocked-Graphics-PH-GTX1660-O6G/dp/B07PHWBHHX/ref=sr_1_846?dchild=1&qid=1612855685&s=pc&sr=1-846		4.7 out of 5 stars	115
GIGABYTE Z390 AORUS PRO (Intel LGA1151/Z390/ATX/2xM.2 Thermal Guard/Realtek ALC1220/RGB Fusion/Gaming Motherboard)	/GIGABYTE-Z390-AORUS-PRO-Motherboard/dp/B07HRZRBRJ/ref=sr_1_847?dchild=1&qid=1612855685&s=pc&sr=1-847	$201.99	4.6 out of 5 stars	536
Corsair Vengeance 16GB (2x8GB) DDR3 1600 MHz (PC3 12800) Desktop Memory 1.5V	/Corsair-CMZ16GX3M2A1600C10-Vengeance-Desktop-Memory/dp/B006EWUO22/ref=sr_1_848?dchild=1&qid=1612855685&s=pc&sr=1-848	$76.99	4.8 out of 5 stars	4,150
500GB Toshiba 2.5-inch SATA laptop hard drive (5400rpm, 8MB cache) MQ01ABD050V	/Toshiba-2-5-inch-laptop-5400rpm-MQ01ABD050V/dp/B0100ZM5QG/ref=sr_1_849?dchild=1&qid=1612855685&s=pc&sr=1-849	$24.49	4.5 out of 5 stars	812
Raspberry Pi 4 Computer Model B 8GB Single Board Computer Suitable for Building Mini PC/Smart Robot/Game Console/Workstation/Media Center/Etc.	/Raspberry-Pi-Computer-Suitable-Workstation/dp/B0899VXM8F/ref=sr_1_850?dchild=1&qid=1612855685&s=pc&sr=1-850	$88.50	4.7 out of 5 stars	843
CanaKit Raspberry Pi 4 Complete Desktop Starter Kit (8GB RAM)	/CanaKit-Raspberry-Complete-Desktop-Starter/dp/B08957PMS2/ref=sr_1_851?dchild=1&qid=1612855685&s=pc&sr=1-851	$149.99	4.8 out of 5 stars	287
Philips Hue 1748830VN 100W Power Supply Box, Black	/Philips-Hue-1748830VN-Power-Supply/dp/B08BFLLJM4/ref=sr_1_852?dchild=1&qid=1612855685&s=pc&sr=1-852		4.7 out of 5 stars	187
Noctua NA-SYC1, 4 Pin Y-Cables for PC Fans (Black)	/Noctua-NA-SYC1-Y-Cables-Fans-Black/dp/B00KG8K5CY/ref=sr_1_853?dchild=1&qid=1612855685&s=pc&sr=1-853	$7.95	4.8 out of 5 stars	1,937
ASUS LGA1151 (300 Series) DDR4 HDMI DVI VGA M.2 mATX Motherboard (PRIME B360M-A)	/ASUS-LGA1151-Motherboard-PRIME-B360M/dp/B07BP6RGG6/ref=sr_1_854?dchild=1&qid=1612855685&s=pc&sr=1-854	$71.93 $79.99	4.5 out of 5 stars	1,283
UOTOO 8 Pcs Laptop Rubber Feet(0.7 inch Diameter), Replacement Bottom Case Feet for MacBook Case (MacBook Pro/MacBook Air Shell Cover)	/UOTOO-Laptop-Diameter-Replacement-MacBook/dp/B087774VG5/ref=sr_1_857?dchild=1&qid=1612855685&s=pc&sr=1-857	$5.99	4.5 out of 5 stars	294
G-Technology 12TB G-RAID with Thunderbolt 3, USB-C (USB 3.1 Gen 2), and HDMI, Removable Dual Drive Storage System, Silver - 0G05753-1	/G-Technology-G-RAID-Thunderbolt-USB-C-0G05753/dp/B071RX86XS/ref=sr_1_858?dchild=1&qid=1612855685&s=pc&sr=1-858	$659.95 $779.95	4.5 out of 5 stars	156
Seagate Exos X10 10TB Internal Hard Drive HDD – 3.5 Inch 6Gb/s 7200 RPM 128MB Cache for Enterprise, Data Center – Frustration Free Packaging (ST10000NM0086)	/Seagate-Enterprise-Drive-Frustration-Packaging-ST10000NM0086/dp/B07D9627NB/ref=sr_1_859?dchild=1&qid=1612855685&s=pc&sr=1-859	$214.90 $359.99	4.8 out of 5 stars	42
Antec Prizm 120 ARGB 5+C 120mm Case Fan w/Fan Controller (5 in 1 Pack)	/Antec-Prizm-120-ARGB-Controller/dp/B07FNKHDRS/ref=sr_1_860?dchild=1&qid=1612855685&s=pc&sr=1-860	$69.98 $79.99	4.5 out of 5 stars	451
XFX RX 5600 XT THICC II PRO -14GBPS 6GB GDDR6 BOOST UP TO 1620MHz 3xDP HDMI Graphics Card RX-56XT6DF46	/XFX-14GBPS-1620MHz-Graphics-RX-56XT6DF46/dp/B086PVK8RT/ref=sr_1_861?dchild=1&qid=1612855685&s=pc&sr=1-861		4.5 out of 5 stars	2,004
BIOSTAR TB250-BTC+ 8 GPU SUPPORT LGA 1151 Core i7/i5/i3 LGA1151 Intel B250 DDR4	/BIOSTAR-TB250-BTC-SUPPORT-LGA1151-Intel/dp/B07481N9LW/ref=sr_1_862?dchild=1&qid=1612855685&s=pc&sr=1-862		4.2 out of 5 stars	90
DEEPCOOL GAMMAXX400 CPU Air Cooler with 4 Heatpipes, 120mm PWM Fan and Blue LED for Intel/AMD CPUs (AM4 Compatible)	/DEEPCOOL-GAMMAXX-400-Blue-Compatible/dp/B00JQ2YDCY/ref=sr_1_863?dchild=1&qid=1612855685&s=pc&sr=1-863	$24.99	4.5 out of 5 stars	1,988
Corsair Hydro X Series XR5 360mm Water Cooling Radiator	/Corsair-Hydro-360mm-Cooling-Radiator/dp/B07TL9WG22/ref=sr_1_864?dchild=1&qid=1612855685&s=pc&sr=1-864	$69.99	4.7 out of 5 stars	467
Power Supply 700W 80+ Bronze Semi Modular, GAMEMAX GM-700	/Supply-Bronze-Modular-GAMEMAX-GM-700/dp/B089YTQSYR/ref=sr_1_865?dchild=1&qid=1612855685&s=pc&sr=1-865		4.6 out of 5 stars	157
NVIDIA GEFORCE RTX 2080 Ti Founders Edition	/NVIDIA-GEFORCE-RTX-2080-Founders/dp/B07HWMDDMK/ref=sr_1_866?dchild=1&qid=1612855685&s=pc&sr=1-866		4.6 out of 5 stars	174
Phanteks Eclipse P500A (PH-EC500ATG_DBK01) high Airflow Full-Metal mesh Design, ATX Mid-Tower, Digital-RGB Lighting, 140mm D-RGB case Fans, Tempered Glass, Dual System Capable, Black	/Phanteks-PH-EC500ATG_DBK01-Full-Metal-Mid-Tower-Digital-RGB/dp/B088T3VMKK/ref=sr_1_867?dchild=1&qid=1612855685&s=pc&sr=1-867		4.9 out of 5 stars	375
Aimixin AM4 CPU Heatsink Bracket,Socket Retention Mounting Bracket for Hook-Type Air-Cooled or Partially Water-Cooled Radiators, AMD CPU Fan Bracket Base for AM4 (B350 X370 A320) (Black)	/Aimixin-Retention-Hook-Type-Air-Cooled-Water-Cooled/dp/B07SK9MYPV/ref=sr_1_868?dchild=1&qid=1612855685&s=pc&sr=1-868	$6.89	4.7 out of 5 stars	1,044
Noctua NH-L9a-AM4, Premium Low-Profile CPU Cooler for AMD AM4 (Brown)	/Noctua-NH-L9a-Premium-Low-profile-Cooler/dp/B075SG1T3X/ref=sr_1_867?dchild=1&qid=1612855688&s=pc&sr=1-867	$39.90	4.7 out of 5 stars	1,447
Power Supply 600W with ECO Mode, 80+ Bronze Certified, GAMEMAX VP-600	/Supply-Bronze-Certified-GAMEMAX-VP-600/dp/B086TZL3TC/ref=sr_1_868?dchild=1&qid=1612855688&s=pc&sr=1-868	$54.99 $79.99	4.6 out of 5 stars	748
Samsung M471A1K43CB1-CTD 8GB DDR4 PC4-21300, 2666MHZ, 260 PIN SODIMM, 1.2V, CL 19 laptop ram memory module	/Samsung-PC4-21300-2666MHZ-SODIMM-laptop/dp/B07F6HBK1N/ref=sr_1_869?dchild=1&qid=1612855688&s=pc&sr=1-869	$44.99	4.8 out of 5 stars	482
SuperMicro SuperServer 1029TP-Dtr - Rack-Mountable - No CPU - 0 GB	/SuperMicro-SuperServer-1029TP-Dtr-Rack-Mountable-CPU/dp/B07F2S6271/ref=sr_1_870?dchild=1&qid=1612855688&s=pc&sr=1-870	$2,599.99$2,599.99		
Asus ROG (X570) Crosshair VIII Impact, AMD, AM4, Ryzen 3000, (Mini-DTX) SFF Gaming Motherboard with PCIe 4.0, On-board Wifi 6 (802.11Ax), Intel LAN, SATA 6GB/s, USB 3.2 Gen 2, SO-DIMM.2 and Aura Sync	/ROG-Crosshair-VIII-Motherboard-SO-DIMM-2/dp/B07Y2NMRBP/ref=sr_1_871?dchild=1&qid=1612855688&s=pc&sr=1-871	$429.99	4.4 out of 5 stars	112
Thermaltake 200mm Pure 20 Series Black 200x30mm Thick Quiet High Airflow Case Fan with Anti-Vibration Mounting System Cooling CL-F015-PL20BL-A	/Thermaltake-200x30mm-Anti-Vibration-Mounting-CL-F015-PL20BL/dp/B00J0NZFIA/ref=sr_1_872?dchild=1&qid=1612855688&s=pc&sr=1-872	$16.99	4.5 out of 5 stars	685
ASUS ROG Strix LC 360 RGB All-in-one AIO Liquid CPU Cooler 360mm Radiator, Intel 115x/2066 and AMD AM4/TR4 Support, Triple 120mm 4-pin PWM Fans (Addressable RGB Fans)	/ASUS-ROG-Strix-360-RGB/dp/B0866Z1LTL/ref=sr_1_873?dchild=1&qid=1612855688&s=pc&sr=1-873	$239.99	4.5 out of 5 stars	59
Corsair Obsidian Series 1000D Super-Tower Case, Smoked Tempered Glass, Aluminum Trim, Integrated Commander PRO fan and lighting controller	/CORSAIR-OBSIDIAN-Super-Tower-Tempered-Aluminum/dp/B07BQG4TM3/ref=sr_1_874?dchild=1&qid=1612855688&s=pc&sr=1-874	$534.99	4.7 out of 5 stars	1,539
Corsair RGB LED Fan HUB HD/SP RGB	/Corsair-CO-8950020-Rgb-Cfan-Compatible/dp/B075GWMJ68/ref=sr_1_875?dchild=1&qid=1612855688&s=pc&sr=1-875	$43.99	3.9 out of 5 stars	1,096
Corsair Hydro X Series XD5 RGB Pump/Reservoir Combo - D5 PWM Pump - 330ml Reservoir - Ten Individually Addressable RGB LEDs - Temperature Sensor - Black	/Corsair-Hydro-Pump-Reservoir-Combo/dp/B08HSQV5NZ/ref=sr_1_876?dchild=1&qid=1612855688&s=pc&sr=1-876	$144.99 $154.99	4.5 out of 5 stars	620
Sirocco II Fan from Seekr by Caframo. 12V /24V DC. Gimbal Fan for Boat or RV. White, 3.5 x 9.5 x 12 inches	/Caframo-Sirocco-Gimbal-Size-White/dp/B01LDY4TE4/ref=sr_1_877?dchild=1&qid=1612855688&s=pc&sr=1-877		4.6 out of 5 stars	232
Asus Intel 8th Gen DDR4 HDMI VGA Micro ATX Motherboards (Prime H310M-E R2.0)	/Intel-Micro-Motherboards-H310M-R2-0/dp/B07GNQK5NP/ref=sr_1_878?dchild=1&qid=1612855688&s=pc&sr=1-878	$63.99	4.6 out of 5 stars	488
Antec RGB Fans, 120mm Case Fan, RGB High Performance PC Fan, 4-Pin RGB, Spark Series, 3 Packs	/Antec-Spark-120mm-Radiator-Packs/dp/B07V32FKVT/ref=sr_1_881?dchild=1&qid=1612855688&s=pc&sr=1-881	$29.99 $39.99	4.5 out of 5 stars	499
Rosewill FBM-X2 Micro ATX Mini Tower Gaming PC Computer Case with 1 Pre-Installed Fan	/Rosewill-Computer-Desktop-Radiator-Support/dp/B07MDJ2RW8/ref=sr_1_882?dchild=1&qid=1612855688&s=pc&sr=1-882	$29.99	4.4 out of 5 stars	319
Samsung T5 Pocket Size Portable SSD 500GB USB 3.1 External SSD Black	/Samsung-500GB-Portable-Solid-State/dp/B074WZJ4MF/ref=sr_1_883?dchild=1&qid=1612855688&s=pc&sr=1-883	$103.91 $109.99	4.8 out of 5 stars	1,133
MSI GeForce GTX 1650 Super Ventus XS OC Gaming GeForce GTX 1650 Super 128-Bit HDMI/DP/DVI 4GB GDRR6 HDCP Support DirectX 12 Dual Fan VR Ready OC Graphics Card (GTX 1650 Super Ventus XS OC)	/MSI-GeForce-GTX-1650-XS/dp/B081Q6KKDS/ref=sr_1_884?dchild=1&qid=1612855688&s=pc&sr=1-884		4.7 out of 5 stars	419
EZDIY-FAB RGB GPU Holder 5V 3-Pin Colorful RGB Graphics Card GPU Support Video Card Holder Bracket, Video Card Sag Holder/Holster Bracket- 309-1	/EZDIY-FAB-Colorful-Graphics-Support-Bracket/dp/B084S7X2W8/ref=sr_1_885?dchild=1&qid=1612855688&s=pc&sr=1-885	$21.99	4.4 out of 5 stars	573
Kingston HyperX Fury 16GB Kit (2x8GB) 1866MHz DDR3 CL10 DIMM - Blue (HX318C10FK2/16), (Pack of 2)	/Kingston-HyperX-Fury-2x8GB-1866MHz/dp/B00J8E910Y/ref=sr_1_886?dchild=1&qid=1612855688&s=pc&sr=1-886		4.8 out of 5 stars	434
Gigabyte A520I AC (AMD Ryzen AM4/Mini-ITX/Direct 6 Phases Digital PWM with 55A DrMOS/Gaming GbE LAN/Intel WiFi+Bluetooth/NVMe PCIe 3.0 x4 M.2/3 Display Interfaces/Q-Flash Plus/Motherboard)	/Gigabyte-A520I-AC-Interfaces-Motherboard/dp/B08F7BHDLY/ref=sr_1_887?dchild=1&qid=1612855688&s=pc&sr=1-887	$119.99	4.4 out of 5 stars	87
AMD-Ryzen 5 5600X 4th Gen 6-core Desktop Processor with Wraith Stealth Cooler, 12-Threads Unlocked, 3.7 GHz Up to 4.6 GHz, Socket AM4, Zen 3 Core Architecture, StoreMI Technology w/Mytrix HDMI Cable	/AMD-Ryzen-Processor-12-Threads-Architecture-Technology/dp/B08S5KHSP7/ref=sr_1_888?dchild=1&qid=1612855688&s=pc&sr=1-888	$419.99		
Pinnacle Dazzle DVD Recorder HD - Video Capture Card Device [PC Disc]	/Dazzle-DVD-Recorder-VHS-Converter/dp/B00EAS14KI/ref=sr_1_889?dchild=1&qid=1612855688&s=pc&sr=1-889	$45.53 $69.99	3.7 out of 5 stars	1,008
16GB DDR4 3200MHz PC4-25600 1.2V 2Rx8 260-Pin SODIMM Laptop RAM Memory Module M471A2K43DB1-CWE	/3200MHz-PC4-25600-260-Pin-SODIMM-M471A2K43DB1-CWE/dp/B08DL8FKS8/ref=sr_1_890?dchild=1&qid=1612855688&s=pc&sr=1-890	$86.99	4.8 out of 5 stars	26
MSI Prestige X570 Creation Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2, AX Wi-Fi 6, 10G Super LAN, Extended-ATX)	/MSI-Prestige-Creation-Motherboard-Extended-ATX/dp/B07T5QFXFY/ref=sr_1_891?dchild=1&qid=1612855688&s=pc&sr=1-891	$499.99	4.5 out of 5 stars	124
External DVD Drive USB 3.0/Type-C 5 in 1 Slim CD/DVD+/-RW Drive Burner CD Player for Laptop Mac Desktop PC MacBook Pro Air Windows	/External-NOLYTH-MacBook-Windows-Protactive/dp/B07W847R13/ref=sr_1_892?dchild=1&qid=1612855688&s=pc&sr=1-892	$39.99	4.4 out of 5 stars	563
ABOX Raspberry Pi 3 B+ Complete Starter Kit with Model B Plus Motherboard 16GB Micro SD Card NOOBS, 5V 3A On/Off Power Supply, Premium Clear Case, HDMI Cable, SD Card Reader with USB A&USB C, Heatsink	/ABOX-Raspberry-Complete-Motherboard-Heatsink/dp/B07D8VXWRY/ref=sr_1_891?dchild=1&qid=1612855691&s=pc&sr=1-891	$79.95	4.8 out of 5 stars	380
OWC Mercury Pro 16X Blu-ray, 16X DVD, 48X CD Read/Write Solution	/OWC-Mercury-Blu-ray-Write-Solution/dp/B01IPH6170/ref=sr_1_892?dchild=1&qid=1612855691&s=pc&sr=1-892	$129.75 $149.00	4.5 out of 5 stars	290
TP-Link N300 PCIe WiFi Card (TL-WN881ND), Wireless network Adapter card for PC	/TP-Link-TL-WN881ND-Wireless-network-Adapter/dp/B0079XWMEI/ref=sr_1_893?dchild=1&qid=1612855691&s=pc&sr=1-893	$17.99	4.3 out of 5 stars	3,461
G.Skill 16GB (2 x 8GB) Aegis DDR4 PC4-24000 3000MHz for Intel Z170 Platform Desktop Memory Model F4-3000C16D-16GISB	/G-Skill-PC4-24000-3000MHz-Platform-F4-3000C16D-16GISB/dp/B01IW7Z66U/ref=sr_1_894?dchild=1&qid=1612855691&s=pc&sr=1-894		4.7 out of 5 stars	888
HiLetgo ESP-WROOM-32 ESP32 ESP-32S Development Board 2.4GHz Dual-Mode WiFi + Bluetooth Dual Cores Microcontroller Processor Integrated with Antenna RF AMP Filter AP STA for Arduino IDE	/HiLetgo-ESP-WROOM-32-Development-Microcontroller-Integrated/dp/B0718T232Z/ref=sr_1_895?dchild=1&qid=1612855691&s=pc&sr=1-895	$10.99	4.5 out of 5 stars	549
MSI Gaming GeForce RTX 2070 8GB GDRR6 256-Bit HDMI/DP DirectX 12 VR Ready Ray Tracing Turing Architecture HDCP Graphics Card (RTX 2070 TRI FROZR), (Model: GeForce RTX 2070 TRI FROZR)	/MSI-GeForce-RTX-2070-FROZR/dp/B082P1BF7H/ref=sr_1_896?dchild=1&qid=1612855691&s=pc&sr=1-896		4.7 out of 5 stars	309
EVGA GeForce RTX 3070 FTW3 Ultra Graphics Card, 8GB GDDR6, PCI Express 4.0, iCX3 Technology, ARGB LED, Metal Backplate, 1 x HDMI 2.1 3 x DisplayPort 1.4a w/ Mytrix HDMI 2.1 Cable(4k@120Hz/8K@60Hz)	/GeForce-Graphics-Technology-Backplate-DisplayPort/dp/B08V3R1JK9/ref=sr_1_897?dchild=1&qid=1612855691&s=pc&sr=1-897			
USB Switch Selector 4 Port, AIMOS USB KVM Switcher 4 Computers Sharing 4 USB Devices One-Button Swapping, for Share Mouse, Keyboard, Printer, Scanner, with 4 USB Cables	/Selector-AIMOS-Switcher-Computers-One-Button/dp/B085915CTB/ref=sr_1_898?dchild=1&qid=1612855691&s=pc&sr=1-898	$25.96 $28.99	4.0 out of 5 stars	203
MSI Gaming GeForce RTX 3070 8GB GDRR6 256-Bit HDMI/DP 1920 MHz Ampere Architecture OC Graphics Card (RTX 3070 Suprim X 8G)	/MSI-GeForce-256-Bit-Architecture-Graphics/dp/B08Q7BMHVD/ref=sr_1_899?dchild=1&qid=1612855691&s=pc&sr=1-899		2.3 out of 5 stars	4
PNY CS2130 1TB M.2 PCIe NVMe Gen3 x4 Internal Solid State Drive (SSD), Read up to 3,500 - M280CS2130-1TB-RB	/PNY-CS2130-Internal-Solid-State/dp/B0869B4Q66/ref=sr_1_900?dchild=1&qid=1612855691&s=pc&sr=1-900	$109.99 $119.99	4.8 out of 5 stars	409
Gigabyte AORUS NVMe Gen4 M.2 1TB PCI-Express 4.0 Interface High Performance Gaming, Full Body Copper Heat Spreader, Toshiba 3D NAND, DDR Cache Buffer, SSD GP-ASM2NE6100TTTD	/GIGABYTE-PCI-Express-Interface-Performance-GP-ASM2NE6100TTTD/dp/B07TJWZGL9/ref=sr_1_901?dchild=1&qid=1612855691&s=pc&sr=1-901	$179.99 $199.99	4.8 out of 5 stars	510
ASUS TUF Gaming B550M-PLUS AMD AM4 (3rd Gen Ryzen Micro ATX Gaming Motherboard (PCIe 4.0, 2.5Gb LAN, BIOS Flashback, HDMI 2.1, USB 3.2 Gen 2, Addressable Gen 2 RGB Header and Aura Sync)	/ASUS-TUF-B550M-PLUS-Motherboard-Addressable/dp/B088W66DQ7/ref=sr_1_902?dchild=1&qid=1612855691&s=pc&sr=1-902	$149.99 $159.99	4.7 out of 5 stars	180
